codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1
467208,Feminino,Sim,41,Sim,Responsável pela Casa,,Alta,2.0,Cat_6
467212,Feminino,Não,28,Sim,Medicina,1.0,Baixa,3.0,Cat_6
467216,Feminino,Não,30,Sim,Entretenimento,0.0,Baixa,1.0,Cat_6
467217,Feminino,Sim,79,Sim,Direito,,Alta,2.0,Cat_6
467218,Feminino,Não,27,Sim,Artista,8.0,Baixa,1.0,Cat_6
467223,Feminino,Sim,53,Sim,Engenharia,0.0,Média,4.0,Cat_6
467227,Feminino,Não,43,Sim,Artista,14.0,Baixa,1.0,Cat_4
467230,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
467232,Masculino,Não,26,Não,Entretenimento,1.0,Baixa,2.0,Cat_6
467233,Feminino,Não,67,Não,Artista,1.0,Baixa,2.0,Cat_6
467235,Feminino,Não,32,Sim,Artista,1.0,Baixa,2.0,Cat_5
467238,Feminino,Não,26,Não,Medicina,7.0,Baixa,4.0,Cat_6
467239,Feminino,Não,29,Não,Engenharia,0.0,Baixa,3.0,Cat_6
467241,Feminino,Não,33,Sim,Artista,9.0,Baixa,1.0,Cat_6
467242,Masculino,Não,22,Não,Medicina,0.0,Baixa,3.0,Cat_6
467247,Feminino,Não,27,Não,Engenharia,0.0,Baixa,2.0,Cat_6
467256,Masculino,Não,30,Não,Enfermagem,1.0,Baixa,4.0,Cat_2
467260,Masculino,Não,25,Não,Medicina,8.0,Baixa,4.0,Cat_6
467263,Feminino,Não,32,Não,Marketing,,Baixa,1.0,Cat_4
467268,Masculino,Sim,85,Sim,Direito,,Baixa,1.0,Cat_6
467275,Masculino,Não,29,Sim,Enfermagem,,Baixa,,Cat_6
467281,Masculino,Sim,56,Sim,Direito,0.0,Baixa,4.0,Cat_6
467283,Masculino,Sim,52,Sim,Artista,0.0,Média,3.0,Cat_2
467288,Feminino,Não,25,Não,Enfermagem,,Baixa,5.0,Cat_6
467296,Feminino,Sim,65,Sim,Artista,,Média,2.0,Cat_3
467300,Feminino,Sim,49,Sim,Artista,1.0,Baixa,1.0,Cat_6
467301,Feminino,Sim,73,Não,Direito,1.0,Baixa,2.0,Cat_6
467303,Masculino,Sim,36,Sim,Medicina,2.0,Média,2.0,Cat_6
467309,Feminino,Não,36,Sim,Engenharia,4.0,Baixa,1.0,Cat_7
467311,Masculino,Sim,71,Sim,Direito,1.0,Alta,3.0,Cat_6
467312,Feminino,Sim,55,Sim,Artista,0.0,Baixa,2.0,Cat_6
467313,Masculino,Sim,35,Sim,Entretenimento,1.0,Média,2.0,Cat_6
467314,Masculino,Sim,41,Não,Artista,0.0,Média,2.0,Cat_6
467317,Masculino,Não,42,Sim,Artista,1.0,Baixa,1.0,Cat_2
467318,Masculino,Sim,35,Sim,Medicina,,Baixa,2.0,Cat_6
467322,Feminino,Sim,48,Sim,Artista,1.0,Média,2.0,Cat_1
467325,Feminino,Sim,73,Sim,Direito,1.0,Alta,2.0,Cat_6
467329,Feminino,Não,40,Sim,Medicina,1.0,Baixa,1.0,Cat_6
467338,Feminino,Não,29,Sim,Enfermagem,3.0,Baixa,6.0,Cat_6
467339,Masculino,,62,Sim,Artista,1.0,Média,3.0,Cat_6
467344,Masculino,Sim,89,Sim,Direito,0.0,Baixa,2.0,Cat_6
467345,Masculino,Sim,86,Sim,Direito,0.0,Baixa,1.0,Cat_6
467346,Masculino,Sim,38,Sim,Artista,0.0,Média,3.0,Cat_6
467352,Masculino,Sim,45,Sim,Empreendedorismo,0.0,Alta,4.0,Cat_6
467355,Masculino,Não,26,Não,Enfermagem,0.0,Baixa,4.0,Cat_6
467357,Masculino,Sim,55,Sim,,1.0,Baixa,2.0,Cat_6
467358,Feminino,Sim,52,Sim,Artista,1.0,Média,5.0,Cat_6
467359,Masculino,Sim,43,Sim,Artista,5.0,Média,2.0,Cat_6
467365,Masculino,Não,35,Sim,Artista,1.0,Baixa,1.0,Cat_6
467367,Masculino,Sim,73,Sim,Direito,1.0,Baixa,2.0,Cat_6
467369,Masculino,Não,41,Sim,Artista,4.0,Baixa,3.0,Cat_6
467373,Masculino,Não,27,Sim,Enfermagem,,Baixa,1.0,Cat_6
467375,Masculino,Sim,35,Sim,Entretenimento,6.0,Baixa,3.0,Cat_6
467378,Feminino,Sim,63,Sim,Artista,0.0,Média,2.0,Cat_6
467384,Masculino,Não,41,Sim,,,Baixa,1.0,Cat_6
467385,Masculino,Não,53,Não,Artista,1.0,Baixa,,Cat_4
467389,Masculino,Não,42,Não,Engenharia,0.0,Baixa,,Cat_6
467393,Feminino,Sim,46,Sim,Artista,0.0,Média,4.0,Cat_6
467398,Masculino,Sim,38,Não,Entretenimento,0.0,Baixa,2.0,Cat_6
467399,Masculino,Sim,25,Sim,Medicina,1.0,Baixa,3.0,Cat_6
467403,Feminino,Sim,40,Sim,Artista,7.0,Média,3.0,Cat_4
467410,Feminino,Sim,55,Sim,Direito,1.0,Baixa,2.0,Cat_6
467415,Feminino,Não,29,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6
467419,Feminino,Sim,39,Sim,Artista,2.0,Baixa,1.0,Cat_6
467421,Masculino,Sim,50,Não,Medicina,1.0,Média,3.0,Cat_6
467422,Feminino,Sim,61,Sim,Artista,1.0,Média,2.0,Cat_6
467423,Masculino,Sim,56,Sim,Artista,0.0,Baixa,1.0,Cat_6
467434,Masculino,Não,40,Sim,Entretenimento,1.0,Baixa,3.0,Cat_1
467437,Feminino,Sim,86,Sim,Direito,0.0,Alta,2.0,Cat_6
467438,Masculino,Não,27,Não,Entretenimento,5.0,Baixa,3.0,Cat_6
467441,Masculino,Não,35,Sim,Artista,,Baixa,1.0,Cat_6
467442,Masculino,Sim,56,Sim,Artista,,Média,2.0,Cat_6
467444,Feminino,Sim,36,Sim,Artista,,Baixa,2.0,Cat_6
467445,Masculino,Sim,32,Não,Medicina,9.0,Baixa,2.0,Cat_2
467449,Feminino,Sim,85,Sim,Direito,1.0,Baixa,2.0,Cat_6
467451,Feminino,Sim,51,Sim,Artista,0.0,Baixa,1.0,Cat_1
467455,Feminino,Não,41,Sim,Artista,8.0,Baixa,2.0,Cat_6
467456,Masculino,Sim,42,Não,Empreendedorismo,5.0,Alta,4.0,Cat_6
467457,Feminino,Não,30,Sim,Marketing,0.0,Baixa,6.0,Cat_6
467459,Masculino,Sim,42,Sim,Empreendedorismo,,Alta,5.0,Cat_6
467463,Feminino,Sim,42,Sim,Artista,9.0,Média,3.0,Cat_6
467468,Feminino,Não,25,Não,Enfermagem,,Baixa,5.0,Cat_7
467472,Masculino,Sim,60,Sim,Empreendedorismo,4.0,Alta,4.0,Cat_6
467474,Masculino,Não,18,Não,Enfermagem,2.0,Baixa,5.0,Cat_6
467479,Masculino,Sim,36,Sim,Empreendedorismo,0.0,Média,4.0,Cat_6
467481,Masculino,Sim,49,Sim,Artista,0.0,Média,2.0,Cat_6
467482,Masculino,Sim,42,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6
467487,Masculino,Sim,42,Não,Artista,1.0,Média,5.0,Cat_4
467488,Feminino,Sim,39,Sim,Entretenimento,,Média,2.0,Cat_2
467492,Feminino,Sim,62,Sim,Medicina,1.0,Baixa,2.0,Cat_7
467493,Masculino,Sim,47,Sim,Empreendedorismo,0.0,Alta,4.0,
467499,Masculino,Sim,39,Sim,Artista,,Baixa,3.0,Cat_6
467500,Feminino,Sim,25,Sim,Artista,3.0,Alta,2.0,Cat_6
467503,Feminino,Não,27,Sim,Artista,1.0,Baixa,4.0,Cat_6
467504,Feminino,,31,Não,Medicina,0.0,Baixa,4.0,Cat_6
467505,Masculino,Sim,36,Sim,Artista,0.0,Baixa,4.0,Cat_6
467510,Masculino,Sim,51,Sim,Entretenimento,3.0,Baixa,3.0,Cat_6
467511,Masculino,Sim,63,Sim,Entretenimento,,Baixa,1.0,Cat_6
467514,Masculino,Não,40,Sim,Artista,,Baixa,4.0,Cat_6
467518,Masculino,Não,22,Não,Medicina,1.0,Baixa,,Cat_6
467532,Masculino,Sim,52,Sim,Artista,9.0,Baixa,1.0,Cat_6
467533,Masculino,Sim,89,Sim,Direito,4.0,Baixa,1.0,Cat_6
467537,Feminino,Sim,65,Não,Direito,,Alta,3.0,Cat_6
467539,Masculino,Sim,48,Sim,Artista,,Média,4.0,Cat_7
467540,Masculino,Sim,48,Sim,Enfermagem,1.0,Média,4.0,Cat_6
467542,Masculino,Não,31,Sim,Enfermagem,8.0,Baixa,1.0,Cat_6
467557,Feminino,Sim,62,Sim,Artista,,Média,2.0,Cat_6
467559,Masculino,Sim,58,Sim,Empreendedorismo,0.0,Média,4.0,Cat_6
467565,Masculino,Sim,60,Sim,Artista,0.0,Baixa,3.0,Cat_6
467569,Masculino,Não,19,Não,Enfermagem,,Baixa,4.0,Cat_6
467570,Masculino,Não,18,Não,Enfermagem,14.0,Baixa,,Cat_6
467576,Masculino,Sim,48,Sim,Medicina,1.0,Média,3.0,Cat_6
467579,Masculino,Não,35,Sim,Medicina,5.0,Baixa,1.0,Cat_6
467580,Masculino,Não,27,Sim,Medicina,,Baixa,3.0,Cat_6
467588,Masculino,Sim,60,Sim,Artista,0.0,Média,4.0,Cat_6
467589,Masculino,Não,32,Não,Entretenimento,0.0,Baixa,1.0,Cat_6
467592,Masculino,Sim,40,Sim,Entretenimento,7.0,Baixa,2.0,Cat_6
467595,Feminino,Não,25,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6
467596,Masculino,Sim,42,Não,Artista,1.0,Baixa,5.0,Cat_3
467604,Masculino,Não,26,Não,Enfermagem,8.0,Baixa,8.0,Cat_4
467608,Masculino,Não,27,Sim,Engenharia,6.0,Baixa,1.0,Cat_6
467609,Masculino,Não,42,Não,Artista,2.0,Baixa,4.0,Cat_6
467610,Feminino,Sim,77,Sim,Direito,4.0,Baixa,1.0,Cat_6
467612,Masculino,Sim,70,Sim,Empreendedorismo,0.0,Baixa,,Cat_7
467614,Masculino,Sim,36,Não,Artista,4.0,Média,2.0,Cat_6
467620,Masculino,Sim,57,Sim,Direito,6.0,Baixa,3.0,Cat_6
467621,Masculino,Sim,76,Sim,Direito,1.0,Baixa,1.0,Cat_6
467623,Masculino,Sim,77,Sim,,0.0,Alta,2.0,Cat_6
467629,Masculino,Sim,52,Sim,Artista,1.0,Baixa,1.0,Cat_6
467635,Feminino,Não,35,Sim,Artista,9.0,Baixa,1.0,Cat_6
467641,Masculino,Sim,43,Sim,Medicina,9.0,Média,2.0,Cat_6
467643,Masculino,Não,43,Sim,Artista,14.0,Baixa,1.0,Cat_3
467654,Feminino,Sim,62,Sim,Artista,,Alta,4.0,Cat_6
467657,Masculino,Não,21,Não,Enfermagem,0.0,Baixa,4.0,Cat_3
467658,Masculino,Não,23,Não,Enfermagem,0.0,Baixa,4.0,Cat_3
467659,Masculino,Sim,65,Sim,Entretenimento,0.0,Média,2.0,Cat_6
467664,Masculino,Sim,35,Sim,Empreendedorismo,4.0,Alta,4.0,Cat_6
467666,Masculino,Sim,48,Sim,Empreendedorismo,4.0,Alta,3.0,Cat_6
467667,Masculino,Sim,33,Não,Medicina,9.0,Baixa,2.0,Cat_6
467669,Masculino,Sim,82,Não,Direito,1.0,Alta,2.0,Cat_6
467673,Masculino,Sim,45,Não,Empreendedorismo,1.0,Alta,4.0,Cat_6
467678,Masculino,Não,56,Não,Marketing,1.0,Baixa,2.0,Cat_6
467679,Feminino,Sim,49,Sim,Artista,,Média,4.0,Cat_2
467683,Masculino,Sim,30,Sim,Enfermagem,8.0,Alta,3.0,Cat_2
467684,Masculino,Não,37,Sim,Enfermagem,8.0,Baixa,3.0,Cat_2
467685,Masculino,Sim,51,Não,Marketing,0.0,Alta,6.0,Cat_4
467693,Masculino,Sim,59,Sim,Entretenimento,5.0,Alta,5.0,Cat_6
467694,Masculino,Sim,56,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6
467699,Feminino,Sim,29,Sim,Medicina,0.0,Média,2.0,Cat_4
467705,Masculino,Sim,31,Sim,Artista,,Baixa,2.0,Cat_6
467706,Feminino,Sim,35,Sim,Artista,,Média,4.0,Cat_6
467707,Masculino,Sim,89,Sim,Direito,7.0,Alta,2.0,Cat_6
467710,Feminino,Não,38,Sim,Artista,9.0,Baixa,4.0,Cat_6
467715,Masculino,Sim,45,Sim,Empreendedorismo,4.0,Alta,3.0,Cat_6
467721,Masculino,Não,37,Sim,Entretenimento,0.0,Baixa,1.0,Cat_4
467723,Masculino,Sim,74,Não,Empreendedorismo,1.0,Baixa,7.0,Cat_6
467726,Masculino,Sim,82,Sim,Direito,0.0,Alta,2.0,Cat_6
467727,Masculino,Sim,53,Sim,Artista,7.0,Alta,4.0,Cat_3
467728,Feminino,Sim,43,Não,Engenharia,0.0,Alta,5.0,Cat_6
467729,Masculino,Sim,62,Sim,Entretenimento,2.0,Média,6.0,Cat_6
467733,Masculino,Sim,56,Não,Empreendedorismo,8.0,Alta,3.0,Cat_6
467734,Masculino,Sim,88,Sim,Direito,3.0,Alta,2.0,Cat_6
467735,Masculino,Não,28,Sim,Medicina,0.0,Baixa,2.0,Cat_6
467737,Feminino,Sim,51,Sim,Entretenimento,5.0,Média,2.0,Cat_6
467739,Feminino,Sim,60,Não,Artista,0.0,Média,4.0,Cat_6
467740,Masculino,Não,19,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
467741,Masculino,Não,23,Não,Enfermagem,1.0,Baixa,3.0,Cat_4
467749,Masculino,Não,20,Não,Enfermagem,0.0,Baixa,9.0,Cat_7
467763,Feminino,Não,50,Sim,Artista,1.0,Baixa,1.0,Cat_2
467767,Feminino,Não,21,Não,Marketing,4.0,Baixa,4.0,Cat_6
467768,Masculino,Sim,62,Sim,Medicina,0.0,Média,2.0,Cat_6
467769,Feminino,Não,36,Sim,Medicina,1.0,Baixa,1.0,Cat_3
467772,Feminino,Não,31,Não,Marketing,0.0,Baixa,2.0,Cat_6
467779,Masculino,Sim,52,Sim,Medicina,4.0,Média,3.0,Cat_6
467789,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,5.0,Cat_6
467798,Feminino,Não,23,Não,,,Baixa,2.0,Cat_6
467802,Feminino,Sim,48,Sim,Artista,1.0,Alta,5.0,Cat_6
467803,Feminino,Sim,40,Sim,Entretenimento,6.0,Média,2.0,Cat_6
467806,Masculino,Sim,55,Sim,Artista,1.0,Alta,2.0,Cat_6
467808,Feminino,Sim,62,Sim,Artista,1.0,Média,2.0,Cat_6
467812,Masculino,Não,48,Sim,Artista,0.0,Baixa,1.0,Cat_2
467813,Masculino,Sim,36,Sim,Entretenimento,1.0,Baixa,2.0,Cat_4
467815,Feminino,Sim,73,Sim,Artista,0.0,Baixa,2.0,Cat_6
467825,Feminino,Não,23,Não,Marketing,0.0,Baixa,8.0,Cat_6
467828,Feminino,Sim,25,Sim,Artista,0.0,Média,2.0,Cat_2
467838,Masculino,Sim,60,Sim,Artista,0.0,Média,2.0,Cat_6
467848,Masculino,Não,37,Sim,Artista,14.0,Baixa,1.0,Cat_6
467849,Feminino,Sim,39,Sim,Medicina,0.0,Baixa,1.0,Cat_2
467852,Feminino,Não,39,Sim,Artista,12.0,Baixa,1.0,Cat_6
467856,Masculino,Sim,58,Sim,Artista,0.0,Baixa,2.0,Cat_6
467860,Feminino,Não,33,Sim,Entretenimento,0.0,Baixa,1.0,Cat_7
467861,Feminino,Não,29,Não,Artista,,Baixa,4.0,Cat_4
467864,Feminino,Sim,66,Sim,Direito,1.0,Alta,2.0,Cat_6
467865,Feminino,Não,40,Sim,Artista,2.0,Baixa,1.0,Cat_4
467868,Feminino,Sim,66,Sim,Entretenimento,0.0,Alta,2.0,Cat_6
467876,Feminino,Sim,50,Sim,Artista,9.0,Alta,2.0,Cat_6
467879,Feminino,Sim,51,Sim,Artista,,Alta,4.0,Cat_6
467880,Feminino,Sim,50,Sim,Artista,0.0,Média,2.0,Cat_6
467882,Feminino,Não,39,Sim,Artista,1.0,Baixa,1.0,Cat_6
467883,Feminino,Sim,46,Sim,Artista,0.0,Média,2.0,Cat_6
467888,Masculino,Não,29,Não,Medicina,0.0,Baixa,4.0,Cat_6
467891,Feminino,Não,29,Sim,Medicina,0.0,Baixa,5.0,Cat_6
467892,Masculino,Não,23,Não,Medicina,1.0,Baixa,5.0,Cat_6
467894,Masculino,Sim,57,Sim,Artista,1.0,Média,2.0,Cat_6
467895,Feminino,Não,31,Sim,Enfermagem,1.0,Baixa,4.0,Cat_6
467898,Feminino,Sim,69,Sim,Artista,1.0,Baixa,1.0,Cat_6
467901,Feminino,Não,28,Sim,Entretenimento,0.0,Baixa,4.0,Cat_6
467904,Feminino,Não,31,Sim,Artista,14.0,Baixa,1.0,Cat_6
467905,Masculino,Sim,37,Sim,Empreendedorismo,0.0,Alta,3.0,Cat_6
467911,Masculino,Sim,58,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6
467913,Masculino,Sim,48,Sim,Artista,3.0,Baixa,1.0,Cat_6
467915,Feminino,Não,18,Não,Medicina,1.0,Baixa,4.0,Cat_6
467917,Feminino,Não,27,Sim,Enfermagem,2.0,Baixa,4.0,Cat_1
467927,Masculino,Não,30,Sim,Medicina,8.0,Baixa,6.0,Cat_2
467929,Feminino,Sim,36,Sim,Artista,1.0,Média,2.0,Cat_6
467930,Masculino,Sim,45,Sim,Entretenimento,4.0,Média,2.0,Cat_6
467932,Feminino,Não,26,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
467933,Feminino,Não,23,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
467934,Feminino,Não,42,Sim,Artista,0.0,Baixa,1.0,Cat_6
467938,Masculino,Sim,46,Sim,Entretenimento,5.0,Baixa,1.0,Cat_2
467940,Feminino,Não,27,Não,Marketing,8.0,Baixa,4.0,Cat_2
467946,Feminino,Sim,42,Sim,Artista,0.0,Baixa,2.0,Cat_6
467948,Feminino,Não,19,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
467949,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_4
467950,Feminino,Não,35,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
467954,Masculino,Não,29,Não,Enfermagem,9.0,Baixa,4.0,Cat_6
467958,Feminino,Não,35,Sim,Medicina,1.0,Baixa,1.0,Cat_6
467960,Feminino,Não,53,Sim,Entretenimento,,Baixa,2.0,Cat_6
467961,Masculino,Sim,47,Sim,Empreendedorismo,1.0,Alta,5.0,Cat_4
467968,Feminino,Não,43,Sim,Enfermagem,9.0,Baixa,3.0,Cat_7
