codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1,segmentacao
464626,Feminino,Sim,38,Sim,Artista,1.0,Média,2.0,Cat_6,C
465450,Feminino,Não,26,Sim,Enfermagem,0.0,Baixa,3.0,Cat_6,D
461157,Masculino,Não,37,Não,Enfermagem,0.0,Baixa,5.0,Cat_3,A
465032,Masculino,Sim,72,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6,C
460965,Masculino,Sim,52,Sim,Artista,1.0,Média,4.0,Cat_6,B
466166,Masculino,Sim,85,Sim,Direito,1.0,Alta,2.0,Cat_4,A
460131,Feminino,Não,29,Sim,Enfermagem,6.0,Baixa,3.0,Cat_6,D
465577,Masculino,Não,26,Não,Enfermagem,0.0,Baixa,4.0,Cat_3,C
463334,Feminino,Não,33,Sim,Medicina,0.0,Baixa,6.0,Cat_4,C
462100,Feminino,Não,40,Sim,Enfermagem,0.0,Baixa,1.0,Cat_2,D
459125,Feminino,Não,32,Sim,Artista,,Baixa,7.0,Cat_6,A
467734,Masculino,Sim,79,Sim,Direito,2.0,Alta,2.0,Cat_6,B
462865,Feminino,Não,25,Sim,Enfermagem,,Baixa,1.0,Cat_6,D
465932,Masculino,Não,35,Não,Artista,1.0,Baixa,1.0,Cat_7,A
460377,Feminino,Sim,68,Sim,Direito,0.0,Baixa,1.0,Cat_6,C
463138,Feminino,Não,28,Não,Responsável pela Casa,,Baixa,,Cat_3,D
461202,Masculino,Não,33,Sim,Enfermagem,,Baixa,4.0,Cat_6,C
466288,Masculino,Sim,36,Sim,Artista,7.0,Média,5.0,Cat_2,B
459161,Masculino,Sim,51,Sim,Empreendedorismo,3.0,Alta,5.0,Cat_6,C
466780,Feminino,Não,36,Sim,Artista,11.0,Baixa,,Cat_6,A
466959,Masculino,Sim,25,Sim,Artista,8.0,Baixa,4.0,Cat_6,D
463786,Feminino,Sim,37,Sim,Artista,,Média,2.0,Cat_6,C
459093,Feminino,Sim,39,Sim,Medicina,8.0,Média,2.0,,C
463747,Feminino,Sim,35,Sim,Artista,0.0,Média,2.0,Cat_6,C
460259,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_2,D
464494,Feminino,Sim,55,Sim,Artista,1.0,Média,4.0,Cat_3,C
466563,Feminino,Não,20,Não,Marketing,,Baixa,4.0,Cat_6,D
466722,Masculino,Sim,35,Não,Empreendedorismo,1.0,Alta,3.0,Cat_6,C
460561,Feminino,Não,39,Não,Engenharia,6.0,Baixa,1.0,Cat_3,C
461522,Masculino,Sim,83,Não,Empreendedorismo,1.0,Alta,2.0,Cat_6,D
459039,Masculino,Sim,45,Sim,Artista,1.0,Média,2.0,Cat_6,C
459452,Masculino,Sim,40,Sim,Artista,9.0,Baixa,2.0,Cat_6,C
461713,Feminino,Não,27,Sim,Artista,1.0,Baixa,5.0,Cat_6,C
461567,Masculino,Sim,51,Não,Entretenimento,7.0,Média,3.0,Cat_6,C
461495,Masculino,Sim,35,Sim,Artista,1.0,Média,3.0,Cat_6,B
461602,Feminino,Não,26,Sim,Artista,0.0,Baixa,,Cat_6,A
461781,Masculino,Sim,57,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
462126,Masculino,Sim,20,Não,Enfermagem,1.0,Média,4.0,Cat_7,D
461247,Feminino,Não,49,Sim,Artista,4.0,Baixa,1.0,Cat_6,A
461620,Masculino,Não,52,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,B
463286,Masculino,Sim,35,Sim,Artista,1.0,Média,3.0,Cat_6,C
466553,Masculino,Sim,39,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,D
466239,Masculino,Sim,69,Sim,Empreendedorismo,0.0,Baixa,2.0,Cat_4,B
462393,Feminino,Não,26,Sim,Entretenimento,6.0,Baixa,2.0,Cat_6,D
465502,Masculino,Sim,36,Sim,Artista,8.0,Baixa,4.0,Cat_4,D
459337,Feminino,Sim,25,Sim,Engenharia,6.0,Média,2.0,Cat_6,A
466934,Feminino,Sim,60,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
467965,Feminino,Não,37,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6,A
465840,Feminino,Não,42,Não,Artista,0.0,Baixa,1.0,Cat_5,D
465689,Masculino,Não,22,Não,Enfermagem,9.0,Baixa,4.0,Cat_3,D
462982,Masculino,Sim,41,Não,Medicina,2.0,Média,4.0,Cat_6,A
464262,Masculino,Sim,75,Não,Empreendedorismo,0.0,Baixa,1.0,Cat_6,D
463095,Feminino,Sim,37,Sim,Responsável pela Casa,,Alta,2.0,Cat_6,A
461687,Feminino,Sim,77,Sim,Artista,0.0,Alta,2.0,Cat_6,B
467124,Masculino,Sim,57,Não,,1.0,Média,2.0,Cat_4,B
464499,Masculino,Sim,43,Sim,Empreendedorismo,1.0,Alta,4.0,Cat_6,B
467778,Feminino,Não,31,Sim,Enfermagem,8.0,Baixa,4.0,Cat_6,C
466280,Masculino,Não,33,Não,Medicina,1.0,Baixa,2.0,Cat_3,B
463523,Masculino,Sim,60,Sim,Empreendedorismo,1.0,Alta,4.0,Cat_6,B
462937,Feminino,Sim,61,Sim,Artista,1.0,Baixa,2.0,Cat_6,C
460649,Feminino,Não,29,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_4,D
460911,Masculino,Não,25,Sim,Enfermagem,1.0,Baixa,4.0,Cat_6,D
462269,Masculino,Sim,83,Sim,Artista,2.0,Alta,2.0,Cat_6,A
459279,Feminino,Não,38,Sim,Artista,7.0,Baixa,1.0,Cat_6,C
461566,Masculino,Não,28,Sim,Artista,0.0,Baixa,4.0,Cat_7,C
462324,Masculino,Sim,65,Sim,Entretenimento,0.0,Alta,2.0,Cat_6,A
463253,Feminino,Sim,61,Sim,Medicina,0.0,Média,4.0,Cat_7,B
465528,Feminino,Sim,46,Sim,,0.0,Baixa,2.0,Cat_6,C
464667,Feminino,Sim,51,Não,Engenharia,4.0,Baixa,2.0,Cat_4,D
462606,Masculino,Sim,36,Não,Empreendedorismo,2.0,Alta,3.0,Cat_4,D
466961,Feminino,Sim,55,Sim,Artista,2.0,Média,2.0,Cat_6,C
463431,Masculino,Sim,43,Sim,Artista,,Média,4.0,Cat_4,B
459585,Feminino,Sim,46,Sim,Artista,0.0,Média,4.0,Cat_6,A
459304,Feminino,Sim,43,Sim,Artista,8.0,Média,2.0,Cat_6,B
462523,Masculino,Sim,57,Não,Medicina,4.0,Baixa,3.0,Cat_4,B
464805,Masculino,Sim,35,Não,Medicina,0.0,Baixa,1.0,Cat_4,A
465036,Masculino,Sim,65,Sim,Artista,0.0,Média,2.0,Cat_6,C
467953,Feminino,Sim,37,Sim,Artista,0.0,Baixa,3.0,Cat_6,A
464381,Masculino,Sim,35,Sim,Artista,4.0,Média,2.0,Cat_6,A
466115,Masculino,Sim,37,Não,Empreendedorismo,1.0,Baixa,2.0,Cat_6,A
467606,Masculino,Sim,38,Sim,Empreendedorismo,0.0,Média,3.0,Cat_6,B
466340,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,3.0,Cat_4,D
461453,Masculino,Sim,41,Sim,Artista,8.0,Baixa,,Cat_6,D
460628,Masculino,Sim,27,Sim,Entretenimento,,Baixa,,Cat_3,B
459916,Masculino,Não,36,Sim,Artista,0.0,Baixa,1.0,Cat_3,B
462341,Masculino,Sim,61,Sim,Artista,2.0,Média,2.0,Cat_6,C
467613,Masculino,Sim,53,Não,Artista,1.0,Média,6.0,Cat_6,A
462706,Masculino,Sim,45,Sim,Artista,0.0,Baixa,1.0,Cat_6,C
466095,Feminino,,27,Sim,Enfermagem,1.0,Baixa,6.0,Cat_6,C
466393,Feminino,Sim,42,Não,Entretenimento,1.0,Baixa,6.0,Cat_3,B
466735,Masculino,Não,18,Não,Enfermagem,0.0,Baixa,,Cat_6,D
461296,Feminino,Sim,83,Sim,Direito,0.0,Alta,2.0,Cat_6,C
463987,Feminino,Não,36,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
462094,Feminino,Não,37,Sim,Enfermagem,,Baixa,1.0,Cat_6,D
463073,Masculino,Sim,42,Sim,Artista,1.0,Média,3.0,Cat_6,C
466539,Feminino,Sim,80,Não,Direito,1.0,Alta,2.0,Cat_6,C
463311,Feminino,Não,18,Não,Enfermagem,0.0,Baixa,5.0,Cat_3,D
462355,Masculino,Sim,61,Não,Entretenimento,1.0,Baixa,,Cat_6,A
461960,Masculino,Sim,57,Sim,Entretenimento,0.0,Baixa,2.0,Cat_6,A
461848,Masculino,Não,36,Não,Marketing,0.0,Baixa,2.0,Cat_6,D
461963,Feminino,Não,43,Sim,Artista,8.0,Baixa,1.0,Cat_6,A
459268,Feminino,Não,33,Não,Responsável pela Casa,7.0,Baixa,,Cat_6,D
465477,Masculino,Não,31,Não,Enfermagem,1.0,Baixa,3.0,Cat_2,B
460619,Masculino,Não,52,Sim,Entretenimento,,Baixa,,Cat_3,C
466472,Masculino,Não,38,Sim,Medicina,4.0,Baixa,1.0,Cat_2,B
467727,Masculino,Sim,45,Sim,Artista,7.0,Alta,4.0,Cat_3,A
459341,Masculino,Sim,72,Sim,Direito,0.0,Alta,2.0,Cat_6,C
466486,Feminino,Sim,43,Sim,Medicina,9.0,Baixa,2.0,Cat_4,A
460284,Feminino,Não,29,Sim,Entretenimento,8.0,Baixa,2.0,Cat_6,A
463704,Masculino,Não,45,Sim,Artista,1.0,Baixa,2.0,Cat_6,A
460690,Feminino,,51,Não,Responsável pela Casa,8.0,Baixa,,Cat_3,A
467061,Feminino,Não,29,Sim,Responsável pela Casa,13.0,Baixa,1.0,Cat_6,A
464545,Masculino,Não,43,Sim,Artista,7.0,Baixa,3.0,Cat_6,A
464239,Feminino,Sim,42,Não,Artista,0.0,Média,3.0,Cat_6,A
464996,Masculino,Sim,47,Não,Entretenimento,9.0,Média,6.0,Cat_6,C
461339,Masculino,Não,26,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,B
461581,Feminino,Sim,60,Sim,Direito,1.0,Alta,3.0,Cat_6,C
460623,Masculino,Sim,41,Sim,Empreendedorismo,5.0,Baixa,2.0,Cat_1,A
467493,Masculino,Sim,47,Sim,Empreendedorismo,1.0,Alta,4.0,,B
467407,Masculino,Não,27,Sim,Artista,7.0,Baixa,3.0,Cat_6,D
461110,Masculino,Não,18,Não,Enfermagem,,Baixa,3.0,Cat_3,D
460055,Feminino,Não,46,Sim,Artista,8.0,Baixa,1.0,Cat_6,C
466568,Feminino,Sim,35,Sim,Artista,,Média,2.0,Cat_6,B
467032,Feminino,Não,25,Sim,Artista,2.0,Baixa,2.0,Cat_6,A
463590,Masculino,Não,18,Não,Enfermagem,,Baixa,3.0,Cat_4,D
467225,Feminino,Não,22,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,D
466509,Masculino,Sim,56,Não,Empreendedorismo,1.0,Média,3.0,Cat_6,B
463087,Feminino,Sim,35,Sim,Responsável pela Casa,9.0,Média,2.0,Cat_4,B
460524,Feminino,Sim,40,,Responsável pela Casa,9.0,Média,,Cat_4,C
459535,Masculino,Sim,50,Sim,Artista,8.0,Média,2.0,Cat_6,C
467384,Masculino,Não,42,Sim,,,Baixa,1.0,Cat_6,D
466390,Feminino,Sim,61,Sim,Responsável pela Casa,1.0,Média,,Cat_3,B
463636,Masculino,Não,33,Não,Medicina,1.0,Baixa,6.0,Cat_4,A
466717,Feminino,Sim,69,Não,Entretenimento,1.0,Baixa,2.0,Cat_3,B
466731,Feminino,Sim,38,Sim,Engenharia,4.0,Baixa,2.0,Cat_4,A
466201,Masculino,Sim,42,Sim,Medicina,1.0,Média,5.0,Cat_4,C
467729,Masculino,Sim,61,Sim,Entretenimento,3.0,Média,6.0,Cat_6,B
460234,Feminino,Não,20,Não,Enfermagem,4.0,Baixa,6.0,Cat_2,D
464342,Feminino,Sim,46,Sim,Engenharia,1.0,Média,2.0,Cat_6,C
460915,Masculino,Sim,40,Não,Entretenimento,5.0,Baixa,4.0,Cat_3,D
466002,Masculino,Sim,51,Sim,Medicina,1.0,Alta,2.0,Cat_3,C
459641,Feminino,Sim,58,Sim,Artista,4.0,Média,5.0,Cat_6,C
463995,Feminino,Não,33,Sim,Enfermagem,1.0,Baixa,5.0,Cat_6,C
463903,Masculino,Não,26,Não,Entretenimento,0.0,Baixa,2.0,Cat_6,A
466378,Masculino,Sim,58,Não,Empreendedorismo,4.0,Alta,3.0,Cat_6,C
459270,Masculino,Sim,65,Sim,Responsável pela Casa,0.0,Alta,2.0,Cat_6,A
461257,Masculino,Sim,41,Sim,Engenharia,1.0,Média,2.0,Cat_4,C
461667,Masculino,Sim,42,Sim,Medicina,0.0,Média,2.0,Cat_6,C
465214,Masculino,Sim,25,Não,Engenharia,14.0,Baixa,1.0,Cat_6,D
461212,Feminino,Não,30,Não,Responsável pela Casa,10.0,Baixa,6.0,Cat_6,D
466080,Masculino,,33,Não,Marketing,1.0,Alta,1.0,Cat_6,D
463608,Masculino,Sim,25,Sim,,,Baixa,,Cat_7,A
461697,Masculino,Sim,79,Não,Direito,1.0,Baixa,1.0,Cat_6,D
459913,Feminino,Sim,51,Não,Enfermagem,0.0,Alta,3.0,Cat_4,D
461288,Masculino,Não,26,Sim,Medicina,1.0,Baixa,4.0,Cat_6,C
465669,Feminino,Sim,37,Não,Entretenimento,2.0,Média,4.0,Cat_4,A
460934,Feminino,Não,25,Não,Medicina,0.0,Baixa,2.0,Cat_6,D
466785,Masculino,Não,41,Sim,Marketing,0.0,Baixa,2.0,Cat_6,D
465034,Feminino,Sim,83,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6,A
463947,Masculino,Sim,35,Sim,Entretenimento,0.0,Média,3.0,Cat_6,C
465785,Masculino,Não,21,Não,Enfermagem,3.0,Baixa,7.0,Cat_4,D
462856,Feminino,Não,28,Sim,Engenharia,0.0,Baixa,3.0,Cat_6,D
459898,Masculino,Sim,45,Sim,Artista,0.0,Média,2.0,Cat_6,C
463790,Masculino,Sim,51,Não,Empreendedorismo,0.0,Baixa,4.0,Cat_4,B
465487,Masculino,Não,25,Sim,Entretenimento,1.0,Baixa,3.0,Cat_6,A
465147,Masculino,Não,29,Sim,Enfermagem,2.0,Baixa,3.0,Cat_6,C
463405,Masculino,Sim,45,Não,Marketing,1.0,Baixa,2.0,Cat_3,D
460648,Feminino,,29,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_5,D
464771,Feminino,Sim,47,Não,Engenharia,8.0,Média,5.0,Cat_4,B
459358,Feminino,Não,56,Sim,Direito,,Baixa,2.0,Cat_6,D
459152,Feminino,Não,40,Sim,Artista,8.0,Baixa,2.0,Cat_6,B
464605,Feminino,Sim,65,Sim,Direito,1.0,Baixa,1.0,Cat_6,A
466481,Masculino,Não,40,Sim,Artista,2.0,Baixa,1.0,Cat_3,B
462097,Masculino,Sim,42,Sim,Medicina,8.0,Média,2.0,Cat_2,B
460636,Masculino,Sim,45,Sim,Artista,2.0,Média,3.0,Cat_3,D
463174,Feminino,Sim,58,Sim,Engenharia,1.0,Baixa,1.0,Cat_3,A
463239,Feminino,Não,30,Não,Medicina,1.0,Baixa,3.0,Cat_2,D
460081,Masculino,Sim,35,Sim,Artista,10.0,Alta,2.0,Cat_6,B
466891,Feminino,Sim,53,Não,Responsável pela Casa,9.0,Baixa,1.0,Cat_6,A
463519,Feminino,Sim,58,Sim,Artista,0.0,Média,2.0,Cat_6,C
467632,Feminino,Sim,88,Sim,Artista,1.0,Alta,2.0,Cat_6,C
465339,Feminino,Não,27,Não,Marketing,0.0,Baixa,3.0,Cat_2,C
467611,Masculino,Não,39,Sim,Artista,9.0,Baixa,1.0,Cat_6,A
462732,Feminino,Sim,41,Sim,Artista,,Baixa,1.0,Cat_6,B
465481,Feminino,Não,28,Não,Artista,1.0,Baixa,4.0,Cat_4,B
459095,Masculino,Sim,35,Não,Entretenimento,9.0,Baixa,3.0,Cat_1,A
464896,Masculino,Sim,76,Não,Empreendedorismo,1.0,Alta,2.0,Cat_4,A
460414,Feminino,Não,33,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6,D
461420,Feminino,Sim,59,Sim,Medicina,5.0,Baixa,2.0,Cat_6,A
463375,Feminino,Sim,45,Sim,Medicina,0.0,Baixa,1.0,Cat_4,B
459546,Feminino,Sim,81,Não,Direito,,Alta,2.0,Cat_6,B
463796,Feminino,Não,33,Não,Engenharia,1.0,Baixa,3.0,Cat_6,D
459236,Feminino,Sim,86,Não,Direito,0.0,Alta,2.0,Cat_6,B
459593,Masculino,Não,19,Não,Enfermagem,,Baixa,4.0,Cat_6,D
466576,Feminino,Não,20,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,D
460633,Masculino,Sim,37,Sim,,,Alta,2.0,Cat_3,A
462012,Feminino,Não,25,Não,Enfermagem,0.0,Baixa,8.0,Cat_7,B
461198,Feminino,Não,89,Sim,Direito,,Baixa,1.0,Cat_6,D
462533,Feminino,Não,33,Sim,Entretenimento,0.0,Baixa,3.0,Cat_6,A
460171,Feminino,Sim,62,Sim,Artista,0.0,Alta,2.0,Cat_6,C
466385,Feminino,Sim,55,Sim,Artista,4.0,Média,4.0,Cat_7,C
465418,Masculino,Não,39,Sim,Artista,0.0,Baixa,1.0,Cat_1,A
464411,Masculino,Não,30,Sim,Enfermagem,3.0,Baixa,6.0,Cat_7,D
463254,Feminino,Sim,37,Não,Empreendedorismo,0.0,Alta,2.0,Cat_1,A
461456,Feminino,Não,40,Não,Marketing,0.0,Baixa,1.0,Cat_6,A
461557,Masculino,Não,38,Sim,Artista,6.0,Baixa,4.0,Cat_2,A
462946,Masculino,Sim,52,Não,Artista,1.0,Baixa,2.0,Cat_6,A
463616,Feminino,Sim,48,Não,Engenharia,1.0,Média,5.0,Cat_3,B
462593,Feminino,Sim,60,Não,Engenharia,1.0,Média,5.0,Cat_4,B
464693,Feminino,Não,36,Sim,Engenharia,9.0,Baixa,1.0,Cat_4,A
459618,Masculino,Sim,59,Sim,Medicina,0.0,Média,2.0,Cat_4,C
466494,Masculino,Sim,71,Não,Entretenimento,0.0,Média,3.0,Cat_6,A
462223,Masculino,Sim,78,Não,,0.0,Baixa,1.0,Cat_4,D
462432,Masculino,Sim,37,Sim,Empreendedorismo,1.0,Média,2.0,Cat_6,B
464268,Feminino,Não,51,Sim,Artista,0.0,Baixa,1.0,Cat_6,A
461305,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,D
462006,Masculino,Sim,28,Sim,Artista,1.0,Média,2.0,Cat_6,B
463917,Feminino,Não,22,Não,Enfermagem,1.0,Baixa,8.0,Cat_4,D
463979,Feminino,Sim,48,Sim,Responsável pela Casa,1.0,Alta,2.0,Cat_2,C
465780,Feminino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
464795,Feminino,Não,31,Não,Engenharia,1.0,Baixa,8.0,Cat_4,A
467596,Masculino,Sim,37,Não,Artista,1.0,Baixa,5.0,Cat_3,C
459250,Masculino,Sim,50,Sim,Medicina,1.0,Média,4.0,Cat_6,C
462680,Masculino,Sim,42,Sim,Medicina,,Média,4.0,Cat_6,C
460468,Feminino,Não,50,Sim,Empreendedorismo,1.0,Baixa,1.0,Cat_6,A
466131,Feminino,Não,43,Sim,Artista,1.0,Baixa,1.0,Cat_6,D
461311,Masculino,Não,20,Não,Marketing,0.0,Baixa,4.0,Cat_6,C
464067,Feminino,Não,28,Sim,Entretenimento,0.0,Baixa,4.0,Cat_2,B
462299,Feminino,Não,33,Não,Enfermagem,7.0,Baixa,6.0,Cat_6,C
466165,Feminino,Não,49,Sim,Artista,0.0,Baixa,1.0,Cat_2,B
462177,Masculino,Não,43,,Artista,6.0,Baixa,5.0,Cat_2,B
460237,Feminino,Não,40,Sim,Enfermagem,9.0,Baixa,1.0,Cat_4,D
459087,Feminino,Não,21,Não,Medicina,0.0,Baixa,3.0,Cat_6,C
464971,Feminino,Sim,36,Não,Engenharia,1.0,Baixa,5.0,Cat_4,A
460472,Masculino,Sim,49,Não,Medicina,1.0,Média,3.0,Cat_4,A
461145,Feminino,Sim,36,Sim,Entretenimento,0.0,Baixa,2.0,Cat_3,A
466982,Masculino,Sim,56,Sim,Artista,,Média,2.0,Cat_6,B
466061,Feminino,Não,41,,,2.0,Baixa,1.0,Cat_3,A
465960,Feminino,Não,32,Sim,Marketing,8.0,Baixa,1.0,Cat_6,D
462561,Feminino,Sim,48,Sim,Artista,4.0,Média,2.0,Cat_6,C
465555,Feminino,Sim,66,Não,Direito,,Alta,2.0,Cat_4,D
462096,Feminino,Não,43,Sim,Responsável pela Casa,,Baixa,1.0,Cat_4,A
466015,Masculino,Sim,69,Não,Entretenimento,3.0,Baixa,8.0,Cat_6,A
459372,Feminino,Não,27,Sim,Enfermagem,,Baixa,4.0,Cat_6,B
463196,Feminino,Sim,67,Sim,Engenharia,1.0,Baixa,1.0,Cat_6,A
463598,Feminino,Sim,32,Não,Engenharia,3.0,Baixa,2.0,Cat_6,C
464850,Feminino,,51,Não,Artista,,Média,3.0,Cat_4,B
462978,Masculino,Sim,43,Não,Entretenimento,,Média,3.0,Cat_6,B
461988,Masculino,Sim,36,Não,Engenharia,0.0,Média,2.0,Cat_6,B
461635,Masculino,Sim,43,Sim,Empreendedorismo,6.0,Alta,3.0,Cat_6,C
464687,Masculino,Sim,36,Sim,Artista,9.0,Média,5.0,Cat_4,D
466336,Masculino,,23,Não,Enfermagem,3.0,Baixa,4.0,Cat_4,D
459685,Masculino,Sim,36,Sim,Artista,0.0,Média,2.0,Cat_7,C
466617,Feminino,Não,23,Não,Enfermagem,4.0,Baixa,3.0,Cat_6,D
465973,Feminino,Sim,50,Sim,Artista,8.0,Média,2.0,Cat_6,B
459312,Masculino,Não,22,Não,Enfermagem,1.0,Baixa,4.0,Cat_4,D
459525,Feminino,Sim,62,Sim,Artista,,Alta,3.0,Cat_6,C
467863,Feminino,Sim,35,Sim,Medicina,0.0,Média,3.0,Cat_6,C
461659,Feminino,Sim,52,Sim,Artista,0.0,Média,2.0,Cat_6,C
466272,Feminino,Sim,68,Sim,Direito,0.0,Média,3.0,Cat_6,C
459292,Masculino,Não,46,Sim,Artista,1.0,Baixa,2.0,Cat_6,C
460115,Feminino,Não,28,Sim,Enfermagem,,Baixa,1.0,Cat_3,A
463710,Masculino,Não,49,Sim,Entretenimento,0.0,Baixa,1.0,Cat_2,B
463856,Masculino,Sim,37,Sim,Artista,0.0,Média,2.0,Cat_4,C
467545,Masculino,Sim,53,Sim,Artista,9.0,Média,2.0,Cat_6,B
466027,Feminino,Sim,70,Não,Engenharia,7.0,Baixa,1.0,Cat_3,B
460409,Feminino,Não,43,Sim,Artista,8.0,Baixa,4.0,Cat_6,D
465342,Masculino,Sim,83,Sim,Empreendedorismo,0.0,Alta,2.0,Cat_6,A
460249,Feminino,Não,25,Sim,Entretenimento,9.0,Baixa,2.0,Cat_6,A
464231,Masculino,Sim,45,Sim,Artista,0.0,Média,4.0,Cat_6,C
461676,Feminino,Não,29,Sim,Engenharia,1.0,Baixa,1.0,Cat_6,A
462338,Masculino,Sim,43,Sim,Artista,9.0,Média,2.0,,C
467597,Feminino,Sim,65,Sim,Direito,0.0,Baixa,1.0,Cat_6,A
459256,Feminino,Sim,46,Sim,Artista,0.0,Alta,4.0,Cat_6,B
459962,Masculino,Sim,59,Sim,Artista,8.0,Baixa,1.0,Cat_6,B
463546,Feminino,Não,30,Sim,Enfermagem,0.0,Baixa,2.0,Cat_6,C
464197,Masculino,Sim,29,Não,Enfermagem,5.0,Baixa,2.0,Cat_6,D
465146,Masculino,Sim,58,Sim,Artista,9.0,Baixa,1.0,Cat_6,B
462412,Masculino,Sim,71,Não,Artista,1.0,Baixa,5.0,Cat_6,C
464279,Masculino,Sim,53,Não,Empreendedorismo,1.0,Baixa,5.0,Cat_6,A
465466,Masculino,,31,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,C
463381,Masculino,Sim,36,Sim,Medicina,8.0,Média,4.0,Cat_3,C
464230,Masculino,Não,33,Não,Engenharia,0.0,Baixa,4.0,Cat_1,D
465394,Masculino,Não,32,Sim,Engenharia,0.0,Baixa,3.0,Cat_4,B
467600,Masculino,Sim,41,Sim,Engenharia,,Média,5.0,Cat_6,C
461105,Feminino,Não,49,Sim,Entretenimento,0.0,Baixa,1.0,Cat_3,D
464328,Masculino,Sim,84,Não,Direito,1.0,Alta,2.0,Cat_6,B
462797,Masculino,Sim,30,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,A
461008,Masculino,Não,26,Não,Enfermagem,1.0,Baixa,4.0,Cat_3,A
461412,Feminino,Sim,41,Sim,Artista,5.0,Alta,3.0,Cat_5,B
462283,Masculino,Não,25,Não,Enfermagem,4.0,Baixa,5.0,Cat_6,D
467683,Masculino,Sim,26,Sim,Enfermagem,9.0,Alta,3.0,Cat_2,D
463727,Feminino,Não,27,Não,Medicina,0.0,Baixa,5.0,Cat_3,A
467174,Masculino,Sim,41,Não,Empreendedorismo,0.0,Alta,3.0,,A
459497,Feminino,Sim,80,Sim,Direito,0.0,Baixa,1.0,Cat_6,C
464407,Feminino,Sim,50,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,D
462738,Feminino,Não,28,Sim,Enfermagem,,Baixa,3.0,Cat_2,D
465116,Feminino,Sim,66,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
462957,Masculino,Sim,58,Não,Empreendedorismo,1.0,Alta,5.0,Cat_6,B
465292,Feminino,Não,42,Sim,Medicina,0.0,Baixa,3.0,Cat_6,B
464359,Feminino,Não,37,Sim,Artista,0.0,Baixa,3.0,Cat_6,B
461838,Masculino,Sim,49,Sim,Artista,0.0,Baixa,1.0,Cat_6,C
464624,Masculino,Não,39,Sim,Entretenimento,3.0,Baixa,2.0,Cat_1,A
459034,Feminino,Não,21,Não,Enfermagem,,Baixa,5.0,Cat_6,D
466705,Masculino,Sim,69,Não,Direito,0.0,Baixa,3.0,Cat_6,C
459849,Feminino,Sim,50,Sim,Artista,1.0,Alta,5.0,Cat_6,C
463273,Masculino,Sim,37,Sim,Entretenimento,8.0,Média,2.0,Cat_3,B
461551,Masculino,Sim,61,Não,Entretenimento,1.0,Baixa,2.0,Cat_6,A
464129,Masculino,Sim,52,Sim,Empreendedorismo,1.0,Alta,4.0,Cat_1,C
464031,Feminino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
464287,Masculino,Sim,35,Sim,Artista,,Média,3.0,Cat_2,C
466069,Feminino,Sim,49,Sim,Artista,0.0,Alta,4.0,,B
460791,Feminino,Não,27,Sim,Engenharia,9.0,Baixa,7.0,Cat_3,C
464348,Masculino,Não,43,Sim,Artista,1.0,Baixa,2.0,Cat_6,A
460904,Feminino,Não,35,Não,Entretenimento,1.0,Baixa,1.0,Cat_6,B
466484,Feminino,Sim,52,Não,Empreendedorismo,1.0,Baixa,1.0,Cat_3,A
467663,Masculino,Sim,31,Não,Medicina,,Média,2.0,Cat_6,D
467885,Feminino,Não,43,Sim,Medicina,0.0,Baixa,,Cat_4,A
461674,Masculino,Sim,48,Sim,Empreendedorismo,0.0,Alta,4.0,Cat_6,C
460601,Feminino,Sim,37,Sim,,0.0,Baixa,3.0,Cat_3,A
464297,Masculino,Não,26,Não,Artista,8.0,Baixa,5.0,Cat_5,A
462322,Feminino,Não,49,Sim,Artista,1.0,Baixa,2.0,Cat_2,C
459974,Masculino,Não,37,Sim,Entretenimento,0.0,Baixa,1.0,Cat_6,A
461003,Masculino,Não,30,Não,Empreendedorismo,13.0,Baixa,4.0,Cat_3,D
464939,Masculino,Não,43,Não,Entretenimento,0.0,Baixa,1.0,Cat_4,D
461905,Feminino,Não,42,Sim,Artista,0.0,Baixa,3.0,Cat_6,C
