codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia
465547,Feminino,Sim,68,,Direito,0,Baixa,1
464797,Feminino,Sim,38,Nao,Engenharia,9,Media,4
460867,Masculino,Sim,40,Sim,Medicina,0,Media,5
464438,Masculino,Sim,50,Nao,Entretenimento,0,Media,3
460779,Feminino,Nao,28,Nao,Entretenimento,1,Baixa,2
458996,Feminino,Sim,71,Nao,,1,Baixa,1
460276,Feminino,Sim,37,Sim,Artista,3,Baixa,2
466478,Feminino,Sim,51,Sim,Artista,0,Media,4
463834,Feminino,Sim,41,Sim,Engenharia,1,Media,4
465796,Feminino,Sim,65,Sim,Artista,0,Media,4
460654,Feminino,Sim,48,Nao,Marketing,0,Media,2
459752,Feminino,Sim,63,Sim,,,Media,3
459057,Masculino,Sim,68,Nao,Direito,,Alta,
465641,Feminino,Sim,47,Sim,Artista,0,Media,2
467854,Masculino,Nao,28,Sim,Artista,9,Baixa,2
459291,Feminino,Nao,38,Sim,Entretenimento,0,Baixa,1
460749,Masculino,Nao,36,Sim,Entretenimento,1,Baixa,2
467861,Feminino,Nao,27,Nao,Artista,,Baixa,4
459446,Masculino,Sim,36,Nao,Entretenimento,,Media,3
459229,Feminino,Sim,65,Sim,Direito,0,Media,4
466038,Feminino,Nao,27,Nao,Responsavel pela Casa,9,Baixa,1
459507,Masculino,Sim,69,Nao,Direito,,Alta,2
467494,Feminino,Sim,80,Sim,Direito,0,Alta,
466794,Masculino,,59,Sim,Entretenimento,,Media,4
464682,Masculino,Sim,50,,Empreendedorismo,4,Media,9
459472,Feminino,Sim,77,Nao,Direito,,Alta,2
466023,Masculino,Sim,68,Nao,Empreendedorismo,,Alta,3
467538,Masculino,Sim,50,Sim,Artista,0,Baixa,3
459266,Masculino,Nao,26,Sim,Enfermagem,5,Baixa,5
467642,Masculino,Sim,46,Sim,Artista,2,Media,4
466477,Masculino,Sim,36,Sim,Artista,,Media,2
459579,Feminino,Sim,40,Sim,Artista,4,Media,5
464143,Masculino,Nao,33,Sim,Enfermagem,9,Baixa,5
467678,Masculino,Nao,56,Nao,Marketing,1,Baixa,2
466053,Feminino,Nao,25,Nao,Medicina,2,Baixa,1
467038,Masculino,Sim,61,Sim,Direito,1,Alta,2
466822,Feminino,Sim,42,Sim,Entretenimento,0,Media,4
464371,Masculino,Sim,49,Sim,Artista,1,Baixa,4
462788,Masculino,Sim,48,Nao,Entretenimento,1,Media,3
459334,Masculino,Sim,36,Sim,Enfermagem,3,Baixa,3
465236,Masculino,Sim,47,Sim,Artista,0,Baixa,1
461433,Masculino,Sim,70,Sim,Medicina,1,Alta,3
466345,Masculino,Nao,21,Nao,Enfermagem,1,Baixa,4
459942,Masculino,Nao,51,Sim,Artista,5,Baixa,1
462739,Masculino,Sim,46,Sim,Artista,0,Baixa,2
463412,Masculino,Nao,33,Sim,Artista,,Baixa,2
467243,Masculino,Nao,26,Sim,Enfermagem,1,Baixa,3
463215,Feminino,Sim,37,Sim,Engenharia,0,Alta,2
460887,Masculino,Sim,47,Sim,Entretenimento,2,Media,3
467950,Feminino,Nao,38,Sim,Entretenimento,0,Baixa,2
460407,Feminino,Nao,36,Sim,Artista,8,Baixa,1
466565,Masculino,Sim,29,Nao,Artista,6,Media,2
461590,Masculino,Sim,41,Nao,Empreendedorismo,1,Alta,4
461128,Masculino,Nao,20,Nao,Enfermagem,7,Baixa,3
460145,Feminino,Nao,36,Sim,Artista,0,Baixa,1
462192,Feminino,Nao,23,Nao,Enfermagem,0,Baixa,6
467470,Masculino,Sim,53,Sim,Engenharia,1,Media,3
462734,Masculino,Sim,69,Sim,Artista,,Media,2
467937,Masculino,Nao,28,Sim,Medicina,0,Baixa,3
463395,Masculino,Nao,31,Nao,Marketing,,Baixa,1
466648,Masculino,Sim,36,Sim,Empreendedorismo,6,Alta,2
460866,Masculino,Nao,28,Sim,Medicina,1,Baixa,9
463097,Feminino,Sim,45,Sim,Artista,1,Media,3
461614,Feminino,Nao,25,,Enfermagem,1,Baixa,1
459771,Feminino,,30,Sim,Medicina,0,Baixa,3
466196,Feminino,Sim,78,Sim,Direito,6,Baixa,1
466372,Feminino,Sim,60,Sim,Artista,1,Media,5
467400,Masculino,Sim,61,Nao,Artista,,Baixa,2
459367,Feminino,Nao,22,Nao,Medicina,11,Baixa,4
463390,Feminino,Sim,50,Sim,Artista,0,Media,2
460504,Masculino,,43,Nao,Empreendedorismo,,Media,3
465478,Masculino,Sim,51,Nao,Entretenimento,1,Baixa,3
466739,Masculino,Nao,31,Nao,Enfermagem,0,Baixa,
461262,Feminino,Nao,27,Nao,Engenharia,1,Baixa,7
463376,Feminino,Sim,45,Sim,Empreendedorismo,7,Alta,2
459536,Masculino,Sim,32,Sim,Enfermagem,6,Baixa,2
466351,Feminino,Nao,22,Nao,Enfermagem,2,Baixa,3
465916,Masculino,Nao,42,Sim,Artista,3,Baixa,1
461867,Masculino,Nao,30,Sim,Artista,0,Baixa,4
461236,Feminino,Nao,30,Sim,Enfermagem,9,Baixa,1
461330,Masculino,Sim,60,Nao,Empreendedorismo,0,Alta,2
466271,Masculino,Nao,33,Nao,Entretenimento,1,Baixa,3
463511,Feminino,Nao,27,Sim,Artista,1,Baixa,1
462567,Feminino,Nao,36,Nao,Engenharia,0,Baixa,1
466506,Masculino,Sim,50,,Artista,1,Media,4
460278,Masculino,Sim,29,Sim,Artista,0,Baixa,5
467841,Feminino,Nao,18,Nao,Enfermagem,2,Baixa,5
465167,Feminino,Sim,42,Sim,Artista,9,Media,3
463579,Masculino,Sim,45,Sim,Artista,,Media,2
462779,Feminino,Sim,61,Nao,Marketing,,Media,
464161,Masculino,Sim,83,Nao,Direito,1,Baixa,1
463462,Feminino,Sim,41,Nao,Engenharia,0,Media,4
459963,Feminino,Nao,40,Sim,Engenharia,9,Baixa,1
459172,Masculino,Nao,21,Nao,Enfermagem,3,Baixa,3
467475,Feminino,Sim,66,Sim,Artista,0,Media,3
464303,Masculino,Sim,43,Nao,Artista,0,Media,2
461308,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,2
463288,Feminino,,59,Sim,Artista,9,Media,2
467231,Masculino,Nao,22,Nao,Enfermagem,,Baixa,4
460149,Masculino,Sim,50,Sim,Artista,1,Baixa,2
459955,Masculino,Nao,47,Sim,Engenharia,1,Baixa,2
463668,Feminino,Nao,29,Nao,Engenharia,0,Baixa,6
463424,Feminino,Sim,62,Sim,Artista,5,Media,5
462767,Masculino,Nao,21,Nao,Enfermagem,2,Baixa,4
465736,Feminino,Nao,36,Sim,Artista,8,Baixa,2
461449,Feminino,Sim,38,Sim,Artista,5,Alta,3
462591,Masculino,Nao,25,Nao,Medicina,4,Baixa,
464531,Masculino,Sim,38,Nao,Engenharia,0,Alta,6
467007,Feminino,Sim,35,Nao,Engenharia,0,Alta,1
460190,Feminino,Nao,30,Sim,Entretenimento,9,Baixa,3
466149,Feminino,Nao,30,Nao,Medicina,3,Baixa,4
464214,Masculino,Nao,28,Sim,Enfermagem,1,Baixa,3
461211,Feminino,Nao,53,Sim,Entretenimento,0,Baixa,1
467430,Masculino,Sim,48,Sim,Artista,4,Media,2
462624,Masculino,Sim,31,Nao,Entretenimento,1,Baixa,6
464936,Masculino,Nao,28,Nao,,1,Baixa,1
461542,Masculino,Nao,26,Sim,Artista,5,Baixa,1
465302,Feminino,Sim,57,Sim,Artista,1,Alta,3
460291,Feminino,Sim,37,Sim,Artista,6,Baixa,2
460742,Masculino,Nao,52,Sim,Artista,0,Baixa,3
464350,Feminino,Sim,86,Sim,Direito,0,Alta,2
465746,Feminino,Nao,41,Sim,Artista,,Baixa,1
466325,Feminino,Nao,25,Nao,Marketing,1,Baixa,2
464353,Feminino,Nao,51,Sim,Artista,0,Baixa,1
463172,Masculino,Sim,32,Nao,Entretenimento,2,Baixa,2
465582,Masculino,,40,Sim,Artista,1,Baixa,1
467136,Masculino,Sim,41,Nao,Entretenimento,0,Media,4
466693,Masculino,Nao,23,Nao,Enfermagem,0,Baixa,2
461727,Feminino,Nao,52,Sim,Artista,1,Baixa,3
461160,Masculino,Sim,49,Sim,Artista,1,Baixa,2
461360,Feminino,Sim,30,Sim,Enfermagem,0,Media,4
466900,Feminino,Sim,46,Sim,Artista,9,Media,4
467166,Feminino,Sim,25,Nao,Responsavel pela Casa,8,Media,2
460541,Feminino,Sim,36,Sim,Responsavel pela Casa,1,Media,3
466622,Feminino,Nao,47,Sim,Entretenimento,1,Baixa,1
465971,Masculino,Sim,57,Sim,Artista,0,Baixa,1
466909,Masculino,Sim,61,Sim,Artista,0,Baixa,2
460637,Feminino,Nao,19,Nao,Enfermagem,,Baixa,
465983,Masculino,,19,Nao,Enfermagem,0,Baixa,3
462288,Masculino,Sim,39,Sim,Artista,0,Media,2
464627,Masculino,Sim,37,Sim,Artista,0,Baixa,4
460205,Masculino,Sim,55,Sim,Artista,4,Baixa,2
460854,Feminino,Nao,22,Nao,Marketing,1,Baixa,2
463725,Masculino,Sim,46,Sim,Artista,1,Baixa,2
461694,Masculino,Nao,32,Sim,Medicina,0,Baixa,4
465917,Masculino,Nao,36,Sim,Artista,13,Baixa,1
463604,Masculino,Nao,23,Nao,Enfermagem,2,Baixa,3
467473,Masculino,Nao,18,Nao,Enfermagem,2,Baixa,3
462462,Masculino,Sim,30,Sim,Entretenimento,,Media,3
465089,Masculino,Sim,71,Nao,Empreendedorismo,0,Alta,4
467491,Masculino,Sim,47,Sim,Artista,1,Media,4
461418,Masculino,Nao,45,Sim,Artista,0,Baixa,4
464540,Feminino,Sim,42,Sim,Engenharia,1,Media,4
462985,Masculino,Sim,32,Sim,Medicina,9,Media,3
465921,Feminino,Nao,25,Sim,Artista,8,Baixa,1
462193,Masculino,Nao,28,Sim,Enfermagem,,Baixa,6
467754,Masculino,Sim,35,Sim,Artista,,Media,4
459672,Masculino,Sim,47,Nao,Artista,3,Media,3
465815,Masculino,Sim,41,Nao,Medicina,0,Media,2
459379,Feminino,Nao,19,Nao,Enfermagem,3,Baixa,3
460824,Masculino,Sim,66,Sim,,0,Baixa,2
458988,Feminino,Nao,29,Nao,Marketing,2,Baixa,3
466583,Feminino,Sim,38,Sim,Medicina,0,Media,2
467951,Masculino,Nao,31,Sim,Entretenimento,1,Baixa,3
461742,Masculino,Sim,87,Sim,Empreendedorismo,1,Alta,2
466321,Masculino,Sim,41,Sim,Entretenimento,2,Baixa,2
464102,Feminino,Sim,63,Sim,Artista,7,Media,3
465695,Feminino,Nao,33,Nao,Enfermagem,,Baixa,3
467657,Masculino,Nao,23,Nao,Enfermagem,0,Baixa,4
467203,Feminino,Sim,36,Sim,Artista,5,Media,2
460329,Masculino,Nao,45,Sim,Entretenimento,6,Baixa,2
465926,Masculino,Sim,26,Sim,Enfermagem,6,Baixa,2
467635,Feminino,Nao,41,Sim,Artista,9,Baixa,1
461127,Masculino,Nao,23,Nao,Enfermagem,1,Baixa,5
462486,Masculino,Sim,51,Sim,Empreendedorismo,1,Media,5
463011,Feminino,Sim,81,Sim,Responsavel pela Casa,0,Alta,2
464715,Masculino,Sim,61,Nao,Marketing,1,Media,4
462725,Masculino,Sim,77,Sim,Direito,0,Alta,2
465325,Feminino,Sim,50,Sim,Artista,4,Baixa,2
464699,Masculino,Nao,29,Nao,Medicina,1,Baixa,5
465270,Feminino,Sim,43,Sim,Artista,0,Media,4
463189,Feminino,Sim,69,Sim,Engenharia,1,Baixa,1
460162,Feminino,Nao,21,Nao,Enfermagem,1,Baixa,4
466244,Feminino,Nao,30,Nao,Enfermagem,3,Baixa,3
466234,Feminino,Sim,49,Sim,Engenharia,,Baixa,1
466403,Feminino,Sim,49,Nao,Engenharia,1,Media,4
459156,Feminino,Sim,81,Sim,Direito,1,Alta,2
463944,Masculino,Nao,29,Nao,Artista,0,Baixa,5
466888,Masculino,Sim,50,Sim,Entretenimento,1,Baixa,1
461430,Masculino,Sim,57,Sim,Artista,1,Media,2
464489,Masculino,Sim,45,Sim,Artista,0,Media,3
464738,Feminino,Sim,66,Nao,Engenharia,0,Media,2
459953,Masculino,Sim,53,Sim,Artista,9,Baixa,2
465318,Masculino,Nao,21,Nao,Medicina,6,Baixa,6
461959,Feminino,Sim,62,Sim,Artista,0,Baixa,2
459029,Masculino,Sim,70,Nao,Empreendedorismo,,Alta,2
467237,Masculino,Sim,82,Sim,Direito,0,Alta,2
459724,Feminino,Sim,39,Nao,Artista,0,Media,4
459891,Masculino,Sim,49,Sim,Medicina,,Media,2
462628,Feminino,Sim,28,Nao,,,Media,3
461756,Feminino,Sim,35,Sim,Engenharia,0,Media,2
463433,Feminino,Sim,50,Sim,Medicina,0,Baixa,3
465724,Masculino,Nao,35,Sim,Artista,9,Baixa,2
466904,Masculino,Sim,55,Sim,Artista,0,Media,2
462463,Masculino,Sim,61,Nao,Artista,1,Media,2
461515,Masculino,Sim,26,Nao,Artista,0,Baixa,2
464192,Feminino,Sim,61,Nao,Direito,0,Alta,3
467357,Masculino,Sim,60,Sim,,0,Baixa,2
467904,Feminino,Nao,25,Sim,Artista,13,Baixa,1
460921,Masculino,Sim,45,Nao,Empreendedorismo,1,Alta,3
464842,Masculino,Nao,35,Sim,Artista,0,Baixa,2
467733,Masculino,Sim,62,Nao,Empreendedorismo,9,Alta,3
460142,Feminino,Sim,53,Sim,Artista,0,Media,3
461504,Feminino,Sim,49,Sim,Artista,9,Baixa,2
460174,Feminino,Nao,43,Sim,Artista,8,Baixa,4
461965,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,6
467506,Feminino,Nao,38,Sim,Enfermagem,,Baixa,1
463998,Feminino,Nao,27,Nao,Engenharia,0,Baixa,3
462821,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,3
463787,Feminino,Sim,43,Sim,Artista,1,Baixa,2
460203,Feminino,Sim,36,Sim,Entretenimento,8,Baixa,1
460104,Masculino,Nao,53,Sim,Entretenimento,1,Baixa,3
465434,Feminino,Nao,26,Sim,Enfermagem,1,Baixa,7
461259,Masculino,Nao,59,Sim,Entretenimento,0,Baixa,1
465797,Masculino,Sim,36,Sim,Artista,1,Media,2
467388,Masculino,Nao,35,,,0,Baixa,
466373,Masculino,Sim,63,Sim,Empreendedorismo,1,Alta,1
464495,Feminino,Nao,33,Nao,Marketing,1,Baixa,9
462329,Masculino,Sim,42,Nao,Empreendedorismo,2,Alta,4
463508,Feminino,Sim,31,Nao,Artista,0,Baixa,3
462062,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,3
466150,Masculino,Sim,51,Sim,Artista,1,Baixa,2
466220,Masculino,Nao,42,Sim,Medicina,8,Baixa,1
464648,Masculino,Sim,28,Nao,Empreendedorismo,0,Alta,4
464167,Masculino,Sim,53,Sim,Empreendedorismo,4,Alta,3
465012,Masculino,Sim,62,Nao,Empreendedorismo,0,Alta,4
464584,Feminino,Nao,27,Sim,Enfermagem,9,Baixa,1
463258,Feminino,Sim,53,Sim,Artista,1,Media,3
465987,Masculino,,20,Nao,Enfermagem,1,Baixa,3
467765,Masculino,Sim,28,Nao,Entretenimento,9,Alta,4
463687,Feminino,Nao,31,Nao,Enfermagem,0,Baixa,5
467557,Feminino,Sim,58,Sim,Artista,,Media,2
461477,Feminino,Nao,31,Sim,Enfermagem,0,Baixa,3
462935,Masculino,Sim,79,Nao,Entretenimento,1,Baixa,1
465017,Masculino,Sim,52,Sim,Empreendedorismo,1,Alta,4
461140,Feminino,Nao,30,Nao,Responsavel pela Casa,3,Baixa,
462430,Masculino,Sim,42,Sim,Empreendedorismo,1,Alta,3
463225,Feminino,Sim,43,Sim,Artista,,Media,2
462897,Masculino,Nao,33,Sim,Enfermagem,3,Baixa,2
466136,Feminino,Nao,19,Sim,Artista,0,Baixa,2
466989,Feminino,Sim,40,Sim,Artista,9,Media,2
462428,Masculino,Sim,67,Sim,Entretenimento,2,Media,3
462446,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,4
467254,Feminino,Sim,45,Sim,Artista,9,Baixa,2
464077,Feminino,Sim,60,Sim,Artista,4,Alta,2
465808,Masculino,Sim,41,Sim,Artista,0,Media,3
464660,Masculino,Nao,29,Sim,Entretenimento,0,Baixa,5
462989,Masculino,,32,Sim,Enfermagem,1,Baixa,1
464855,Feminino,Sim,37,Nao,Engenharia,,Media,9
465430,Masculino,Nao,28,Nao,Enfermagem,4,Baixa,5
463119,Feminino,Sim,88,Sim,Direito,,Alta,2
460493,Masculino,Nao,42,Sim,Entretenimento,2,Baixa,1
459170,Feminino,Nao,36,Sim,Artista,0,Baixa,1
461219,Feminino,Nao,28,Sim,Enfermagem,8,Baixa,3
467054,Masculino,Nao,23,Nao,Enfermagem,1,Baixa,3
465107,Masculino,Sim,81,Nao,Empreendedorismo,0,Baixa,1
459274,Feminino,Sim,82,Sim,Direito,0,Alta,2
459540,Feminino,Sim,70,Sim,Direito,0,Baixa,1
467536,Masculino,Sim,82,Nao,Empreendedorismo,1,Baixa,1
461611,Feminino,Sim,38,Sim,Artista,5,Media,2
466164,Feminino,Nao,43,Sim,Engenharia,9,Baixa,1
466638,Feminino,Nao,42,Sim,Artista,8,Baixa,2
466733,Feminino,Nao,29,Nao,Responsavel pela Casa,1,Baixa,
460518,Feminino,Sim,38,Sim,Engenharia,9,Media,3
464115,Feminino,Nao,38,Sim,Engenharia,0,Baixa,3
460383,Feminino,Nao,36,Sim,Engenharia,7,Baixa,3
466943,Masculino,Nao,53,Sim,Artista,0,Baixa,1
462054,Masculino,Nao,25,Sim,Enfermagem,0,Baixa,
465988,Feminino,Sim,58,Sim,Responsavel pela Casa,0,Alta,2
462503,Masculino,Sim,52,Sim,Empreendedorismo,0,Alta,4
461215,Feminino,Nao,36,Sim,Artista,13,Baixa,1
460608,Masculino,Nao,19,Nao,Enfermagem,6,Baixa,8
461698,Feminino,Sim,67,Sim,Artista,0,Alta,2
459373,Masculino,Nao,31,Sim,Enfermagem,,Baixa,4
465911,Feminino,Nao,28,Sim,Artista,9,Baixa,1
462315,Masculino,Sim,65,Sim,Artista,1,Media,3
461563,Feminino,Sim,60,Sim,Artista,1,Alta,2
465007,Masculino,Sim,74,Sim,Direito,1,Baixa,1
464777,Feminino,Sim,52,Nao,Engenharia,8,Media,4
461480,Feminino,Sim,63,Sim,Artista,1,Alta,3
460486,Feminino,Nao,18,Nao,Enfermagem,12,Baixa,3
459994,Masculino,Nao,25,Nao,Entretenimento,0,Baixa,3
459042,Feminino,Sim,41,Sim,Engenharia,1,Media,3
461280,Masculino,Nao,20,Nao,Enfermagem,7,Baixa,4
463070,Masculino,Sim,68,Nao,Entretenimento,1,Baixa,1
464447,Masculino,Sim,69,Sim,Artista,0,Baixa,1
459617,Masculino,Nao,31,Sim,Entretenimento,0,Baixa,5
464714,Feminino,Nao,43,Sim,Medicina,1,Baixa,6
465160,Masculino,Sim,62,Sim,Empreendedorismo,1,Alta,3
460239,Masculino,Sim,42,Sim,Artista,5,Media,2
465952,Masculino,Nao,25,Sim,Enfermagem,8,Baixa,3
461005,Masculino,Nao,23,Nao,Enfermagem,0,Baixa,5
465782,Feminino,Nao,21,Nao,Enfermagem,5,Baixa,5
466886,Feminino,Nao,40,Nao,Marketing,1,Baixa,1
464013,Masculino,Nao,27,Nao,Enfermagem,0,Baixa,1
466604,Masculino,Nao,32,Sim,Enfermagem,1,Baixa,
466535,Masculino,Nao,26,Sim,Artista,8,Baixa,1
466786,Masculino,Nao,32,Nao,Empreendedorismo,0,Baixa,2
460314,Feminino,Nao,39,Nao,Enfermagem,4,Baixa,3
461088,Masculino,Sim,49,Sim,Artista,9,Baixa,1
464653,Feminino,Sim,59,Nao,Artista,3,Media,4
460567,Masculino,Nao,39,,Entretenimento,8,Baixa,4
462771,Feminino,Sim,46,Sim,Marketing,,Alta,3
463358,Feminino,Sim,62,Sim,Medicina,4,Media,3
466970,Feminino,Sim,36,Sim,Responsavel pela Casa,9,Baixa,2
461491,Feminino,Sim,70,Sim,Artista,8,Media,2
464344,Feminino,Sim,58,Sim,Artista,1,Baixa,1
463655,Masculino,Sim,39,Sim,Artista,13,Baixa,2
463427,Feminino,Sim,29,Sim,Engenharia,1,Baixa,2
463016,Masculino,Sim,58,Sim,Artista,1,Baixa,2
464099,Feminino,Sim,43,Sim,Artista,5,Media,2
461446,Feminino,Sim,66,Sim,Direito,1,Alta,2
460241,Masculino,Sim,40,Sim,Artista,8,Media,2
465567,Masculino,Sim,35,Sim,Entretenimento,1,Baixa,2
460536,Masculino,Nao,33,Nao,Engenharia,2,Baixa,4
464366,Masculino,Sim,55,Sim,Entretenimento,2,Media,2
459339,Masculino,Sim,28,Sim,Enfermagem,8,Alta,2
467466,Feminino,Nao,19,Nao,Medicina,6,Baixa,2
465340,Feminino,Nao,28,Sim,Artista,3,Baixa,4
460319,Feminino,Sim,40,Nao,Medicina,2,Media,2
466542,Feminino,Sim,73,Sim,Direito,1,Alta,2
459482,Masculino,Sim,66,Nao,Marketing,1,Baixa,4
459369,Masculino,Sim,35,Nao,Engenharia,,Media,7
467705,Masculino,Sim,33,Sim,Artista,,Baixa,2
467838,Masculino,Sim,60,Sim,Artista,1,Media,2
465784,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,4
464301,Feminino,Sim,51,Sim,Medicina,0,Media,3
462885,Masculino,Sim,28,Nao,Empreendedorismo,1,Alta,3
466831,Masculino,Sim,85,Sim,Artista,1,Baixa,1
466114,Masculino,Sim,52,Sim,Entretenimento,1,Media,5
463313,Feminino,Sim,55,Sim,Engenharia,1,Baixa,1
461237,Masculino,Nao,30,Sim,Medicina,0,Baixa,5
463184,Feminino,Sim,60,Sim,Artista,1,Media,2
467591,Feminino,Sim,41,Sim,Artista,1,Alta,5
462350,Masculino,Sim,35,Sim,Artista,1,Media,2
466564,Feminino,Nao,23,Nao,Marketing,0,Baixa,4
465221,Masculino,Sim,88,Sim,Artista,0,Alta,2
467569,Masculino,Nao,19,Nao,Enfermagem,,Baixa,4
464157,Masculino,Sim,88,Sim,Marketing,0,Alta,2
460725,Masculino,Sim,41,Sim,Artista,0,Alta,2
462294,Masculino,Sim,30,Nao,Enfermagem,1,Media,4
462336,Masculino,Sim,46,Nao,Artista,1,Baixa,4
462301,Feminino,Nao,27,Nao,,12,Baixa,3
464137,Feminino,Sim,74,Nao,Artista,5,Alta,2
462673,Feminino,Nao,28,Nao,Responsavel pela Casa,8,Baixa,
467229,Feminino,Nao,29,Sim,Enfermagem,0,Baixa,4
459524,Feminino,Nao,35,Sim,Artista,1,Baixa,1
461655,Feminino,Sim,35,Sim,Responsavel pela Casa,9,Media,2
463145,Feminino,Nao,38,Sim,Responsavel pela Casa,0,Baixa,4
467577,Feminino,Sim,48,Sim,Artista,1,Media,7
467836,Masculino,Sim,63,Nao,Empreendedorismo,1,Alta,3
463018,Feminino,Nao,40,Sim,Responsavel pela Casa,9,Baixa,1
467272,Masculino,Sim,76,Sim,Direito,8,Alta,2
467181,Feminino,Sim,50,Sim,Artista,9,Baixa,2
460939,Feminino,Sim,87,Sim,Direito,0,Baixa,2
465440,Masculino,Sim,62,Nao,Engenharia,1,Baixa,5
465512,Masculino,Sim,38,Sim,Entretenimento,,Media,4
466190,Masculino,Sim,53,Sim,Empreendedorismo,0,Baixa,2
465570,Masculino,Sim,46,Sim,Artista,1,Media,4
463075,Masculino,Sim,52,Sim,Artista,0,Baixa,4
460932,Feminino,Nao,32,Sim,Medicina,8,Baixa,1
459139,Feminino,Sim,53,Sim,Artista,1,Media,2
460277,Feminino,Nao,20,Nao,Entretenimento,1,Baixa,5
460244,Feminino,Nao,51,Sim,Medicina,0,Baixa,3
465265,Feminino,Sim,56,Sim,Artista,2,Media,2
462207,Masculino,Nao,26,Nao,Medicina,0,Baixa,6
466327,Masculino,Sim,31,Sim,Entretenimento,5,Media,3
465330,Masculino,Nao,28,Sim,Engenharia,0,Baixa,3
461235,Feminino,Nao,50,Sim,Enfermagem,,Baixa,1
464675,Feminino,Sim,41,Nao,Medicina,0,Media,9
461386,Feminino,Sim,82,Nao,Direito,0,Alta,2
464548,Feminino,Sim,47,Nao,,1,Baixa,1
462751,Masculino,Nao,31,Nao,Enfermagem,3,Baixa,9
459016,Feminino,Nao,18,Nao,Enfermagem,0,Baixa,6
461803,Feminino,Nao,33,Nao,Medicina,0,Baixa,4
459277,Masculino,Sim,38,Nao,Entretenimento,0,Baixa,2
461748,Masculino,Nao,27,Sim,Enfermagem,1,Baixa,5
464768,Feminino,Sim,43,Nao,Engenharia,9,Media,4
463468,Masculino,Sim,43,Sim,Artista,,Media,4
460238,Feminino,Nao,36,Sim,Artista,9,Baixa,3
459455,Feminino,Sim,79,Sim,Direito,1,Baixa,1
464327,Feminino,Sim,50,Sim,Artista,9,Baixa,2
463696,Feminino,Nao,48,Sim,Marketing,0,Baixa,1
460856,Masculino,Sim,42,Sim,Artista,0,Media,3
462601,Feminino,Sim,67,Nao,Direito,1,Alta,4
467544,Masculino,Sim,56,Nao,Artista,0,Baixa,2
464515,Masculino,Nao,27,Nao,Enfermagem,0,Baixa,4
461901,Masculino,Nao,30,Sim,Artista,5,Baixa,4
466677,Feminino,Sim,47,Sim,Entretenimento,3,Media,3
467809,Masculino,Sim,46,Sim,Medicina,1,Media,2
462313,Masculino,Sim,55,Sim,Artista,1,Media,2
461402,Feminino,Nao,32,Sim,Entretenimento,1,Baixa,5
460810,Feminino,Sim,89,Nao,Direito,1,Alta,2
459242,Masculino,Sim,65,Sim,Empreendedorismo,0,Baixa,4
460801,Feminino,Sim,30,Nao,Entretenimento,3,Alta,2
462306,Masculino,Sim,79,Nao,Direito,8,Alta,2
463913,Masculino,Nao,36,Sim,Medicina,1,Baixa,1
464729,Masculino,Nao,36,Nao,Marketing,,Baixa,4
467133,Feminino,Sim,72,Sim,Direito,1,Alta,
465403,Feminino,Nao,27,Nao,Enfermagem,9,Baixa,5
463759,Masculino,Sim,53,Sim,Empreendedorismo,9,Alta,4
463685,Feminino,Nao,27,Sim,Enfermagem,1,Baixa,5
461224,Feminino,Sim,33,Sim,Medicina,8,Alta,2
459504,Masculino,Sim,77,Sim,Direito,1,Alta,2
461805,Feminino,Nao,31,Sim,Enfermagem,1,Baixa,3
463495,Masculino,Nao,30,Nao,Enfermagem,,Baixa,4
462212,Masculino,Nao,23,Nao,Engenharia,0,Baixa,4
464977,Feminino,Sim,66,Nao,,1,Media,2
465381,Feminino,Nao,25,Nao,Marketing,0,Baixa,4
460019,Feminino,Nao,46,Sim,Medicina,6,Baixa,
465389,Masculino,Sim,46,Sim,Artista,1,Baixa,2
463162,Masculino,Sim,38,Sim,Empreendedorismo,0,Alta,6
464718,Masculino,Nao,25,Nao,Enfermagem,0,Baixa,2
462519,Masculino,Nao,22,Nao,Enfermagem,1,Baixa,5
459530,Feminino,Sim,37,Sim,Direito,1,Alta,2
461066,Feminino,Sim,63,Nao,Marketing,,Media,3
459444,Masculino,Sim,68,Sim,Artista,1,Alta,2
465843,Feminino,Nao,37,Sim,Artista,0,Baixa,1
460869,Masculino,Sim,35,Sim,Artista,1,Media,2
462029,Masculino,Nao,60,Nao,Entretenimento,0,Baixa,1
459865,Masculino,Sim,47,Sim,Artista,0,Media,3
464968,Masculino,Nao,43,Nao,Empreendedorismo,0,Baixa,5
462272,Masculino,Sim,56,Nao,Artista,0,Media,2
464879,Feminino,Sim,28,Sim,Medicina,1,Media,2
462684,Feminino,Nao,32,Nao,Enfermagem,7,Baixa,4
462194,Masculino,Sim,61,Nao,Engenharia,0,Baixa,3
465415,Masculino,Nao,31,Nao,Artista,0,Baixa,7
465251,Masculino,Nao,19,Nao,Enfermagem,3,Baixa,5
460733,Masculino,Nao,50,Sim,Marketing,3,Baixa,4
